"日期","上座率","场均人次","票房占比","电影ID","电影名字","已上映天数","排片场次","排片占比","当日票房","当日总出票","当日总场次","出品国家","电影类别1","电影类别2","电影类别3","电影评分","男性占比","女性占比","节假日"
"1117","0.20%","0.5","<0.1%","1226430","心愿房间","上映18天","11","<0.1%","0.01","119.0万","32.0万","法国
","剧情","奇幻","悬疑",,"0.318 ","0.318 ",
"1118","6.70%","9.6","37.10%","1466204","拯救嫌疑人","上映18天","90535","24.50%","3635.48","244.6万","36.8万","中国
","悬疑","犯罪","剧情","9","0.260 ","0.260 ","周六"
"1118","5.30%","6.5","16.60%","1428129","无价之宝","上映9天","60803","16.50%","1627.22","244.6万","36.8万","中国
","剧情","家庭",,"9","0.346 ","0.346 ","周六"
"1118","4.70%","7.1","14.60%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映2天","53696","14.50%","1436.58","244.6万","36.8万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ","周六"
"1118","6.50%","7.6","5.50%","1244","红猪","上映2天","19683","5.30%","537.72","244.6万","36.8万","日本
","动画","冒险",,"9","0.442 ","0.442 ","周六"
"1118","2.00%","2.9","4.50%","1291784","惊奇队长2","上映9天","41436","11.20%","441.86","244.6万","36.8万","美国
","动作","冒险",,"6","0.538 ","0.538 ","周六"
"1118","3.60%","3.9","2.70%","1300093","吾爱敦煌","上映2天","13352","3.60%","270.69","244.6万","36.8万","中国
","剧情","传记","历史",,"0.230 ","0.230 ","周六"
"1118","4.90%","4.9","1.90%","1351563","河边的错误","上映29天","9319","2.50%","194.05","244.6万","36.8万","中国
","剧情","犯罪",,"8","0.212 ","0.212 ","周六"
"1118","3.70%","3.7","1.70%","1455531","迷你特工队之汉堡大作战","上映8天","13826","3.70%","169.16","244.6万","36.8万","中国
","动画",,,"8","0.190 ","0.190 ","周六"
"1118","5.10%","5.2","1.20%","1431886","志愿军：雄兵出击","上映52天","5934","1.60%","122.2","244.6万","36.8万","中国
","剧情","历史","战争","10","0.465 ","0.465 ","周六"
"1118","5.10%","5.2","1.10%","1457792","汪汪队立大功大电影2：超能大冒险","上映51天","6740","1.80%","109.26","244.6万","36.8万","美国","动画",,,"9","0.235 ","0.235 ","周六"
"1118","3.70%","3.7","1.00%","1371010","二手杰作","上映23天","6959","1.80%","98.86","244.6万","36.8万","中国
","剧情","喜剧",,"9","0.329 ","0.329 ","周六"
"1118","2.70%","2.7","0.90%","1425146","追缉","上映8天","10786","2.90%","90.66","244.6万","36.8万","中国","悬疑","犯罪",,"7","0.250 ","0.250 ","周六"
"1118","3.80%","3.8","0.60%","1298384","坚如磐石","上映52天","4132","1.10%","64.37","244.6万","36.8万","中国
","剧情","犯罪","悬疑","9","0.419 ","0.419 ","周六"
"1118","5.20%","5","0.60%","1446243","贝肯熊：火星任务","上映52天","3497","0.90%","61.42","244.6万","36.8万","中国
","喜剧","动画","冒险","9","0.265 ","0.265 ","周六"
"1118","3.50%","3.4","0.50%","1405256","前任4：英年早婚","上映52天","3737","1.00%","51.96","244.6万","36.8万","中国
","爱情","喜剧",,"9","0.425 ","0.425 ","周六"
"1118","3.80%","3.7","0.30%","1475035","莫斯科行动","上映51天","2317","0.60%","35.89","244.6万","36.8万","中国
","剧情","犯罪","动作","9","0.430 ","0.430 ","周六"
"1118","2.30%","2.4","0.30%","1397103","古庙迷杀","上映2天","4841","1.30%","33.6","244.6万","36.8万","中国
","恐怖","惊悚",,,"0.371 ","0.371 ","周六"
"1118","43.30%","83.8","0.20%","1385972","觅渡","上映83天","81","<0.1%","25.86","244.6万","36.8万","中国
","历史","传记",,,"0.374 ","0.374 ","周六"
"1118","4.60%","5.2","0.20%","1206962","喜马拉雅之灵","上映2天","1533","0.40%","25.58","244.6万","36.8万","中国
","剧情",,,,"0.336 ","0.336 ","周六"
"1118","2.30%","3.5","<0.1%","1310330","千里送鹤","上映3天","477","0.10%","5.67","244.6万","36.8万","中国
","剧情","儿童","家庭",,"0.310 ","0.310 ","周六"
"1118","7.00%","10.6","<0.1%","1398580","小马鞭","上映34天","119","<0.1%","5.22","244.6万","36.8万","中国
","剧情","儿童",,,"0.300 ","0.300 ","周六"
"1118","2.60%","2.9","<0.1%","1303089","我是哪吒2之英雄归来","上映51天","400","0.10%","3.98","244.6万","36.8万","中国
","动画","喜剧","奇幻",,"0.349 ","0.349 ","周六"
"1118","15.60%","31.4","<0.1%","1199751","失而复得","上映22天","114","<0.1%","3.94","244.6万","36.8万","中国
","喜剧","犯罪","悬疑",,"0.278 ","0.278 ","周六"
"1118","1.00%","1.6","<0.1%","1413284","不动声色","上映2天","553","0.10%","2.5","244.6万","36.8万","中国
","刑侦",,,,"0.527 ","0.527 ","周六"
"1118","1.60%","1.8","<0.1%","1338498","一个和四个","上映23天","292","<0.1%","2.18","244.6万","36.8万","中国
","剧情","悬疑","犯罪","8","0.333 ","0.333 ","周六"
"1118","2.20%","1.9","<0.1%","1466176","好像也没那么热血沸腾","上映52天","278","<0.1%","2.03","244.6万","36.8万","中国
","喜剧","剧情",,"9","0.381 ","0.381 ","周六"
"1118","2.10%","2.2","<0.1%","1502343","画魔人","上映23天","259","<0.1%","1.81","244.6万","36.8万","中国
","惊悚","恐怖",,,"0.383 ","0.383 ","周六"
"1118","4.90%","4.6","<0.1%","1213095","珍·古道尔的传奇一生","上映33天","82","<0.1%","1.59","244.6万","36.8万","美国
","纪录片","传记",,"9","0.247 ","0.247 ","周六"
"1118","1.30%","1.9","<0.1%","344160","我爸没说的那件事","上映16天","201","<0.1%","1.36","244.6万","36.8万","中国","剧情",,,"9","0.376 ","0.376 ","周六"
"1118","1.50%","2.4","<0.1%","1462687","小美人鱼之大海怪传说","重映51天","147","<0.1%","0.96","244.6万","36.8万","中国
","奇幻","探险","动画",,"0.163 ","0.163 ","周六"
"1118","17.80%","27.4","<0.1%","1502534","看不见的顶峰","上映23天","30","<0.1%","0.93","244.6万","36.8万","中国
","冒险","运动","家庭",,"0.360 ","0.360 ","周六"
"1118","4.20%","3.2","<0.1%","1424022","白塔之光","上映23天","62","<0.1%","0.84","244.6万","36.8万","中国
","剧情",,,"8","0.325 ","0.325 ","周六"
"1118","0.40%","0.6","<0.1%","1301084","困兽","上映23天","390","0.10%","0.77","244.6万","36.8万","中国","剧情","犯罪","警匪","7","0.309 ","0.309 ","周六"
"1118","1.50%","1.5","<0.1%","1281466","最好的相遇","上映30天","126","<0.1%","0.77","244.6万","36.8万","中国
","爱情","剧情",,,"0.261 ","0.261 ","周六"
"1118","9.10%","8.4","<0.1%","1297875","家园·重返地球之战","上映16天","42","<0.1%","0.71","244.6万","36.8万","中国
","科幻","动作",,,"0.466 ","0.466 ","周六"
"1118","48.50%","35.8","<0.1%","1395080","花开那年","上映30天","6","<0.1%","0.68","244.6万","36.8万","中国
","剧情","励志",,,"0.371 ","0.371 ","周六"
"1118","2.90%","3.3","<0.1%","1448001","疯狂大营救","上映51天","55","<0.1%","0.61","244.6万","36.8万","法国
","动画","冒险",,,"0.201 ","0.201 ","周六"
"1118","3.00%","2.8","<0.1%","1394753","功夫王之萌虎上山","上映51天","57","<0.1%","0.48","244.6万","36.8万","中国
","动画","冒险","喜剧",,"0.274 ","0.274 ","周六"
"1118","1.70%","4.4","<0.1%","1427875","故园飘梦","上映27天","29","<0.1%","0.33","244.6万","36.8万","中国
","剧情",,,,"0.447 ","0.447 ","周六"
"1118","40.90%","27.5","<0.1%","1499403","余下都是春天","上映42天","2","<0.1%","0.27","244.6万","36.8万","中国
","剧情",,,,"0.387 ","0.387 ","周六"
"1118","1.60%","1.8","<0.1%","1491079","替身纸人","上映37天","47","<0.1%","0.25","244.6万","36.8万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ","周六"
"1118","57.90%","40","<0.1%","1351501","水让我重生","上映28天","2","<0.1%","0.24","244.6万","36.8万","中国
","纪录片",,,,"0.352 ","0.352 ","周六"
"1118","7.10%","18","<0.1%","1393532","爸爸的谎言","重映30天","5","<0.1%","0.22","244.6万","36.8万","中国
","剧情","家庭","儿童",,"0.314 ","0.314 ","周六"
"1118","28.80%","19.3","<0.1%","1399197","樱桃崮下","上映30天","3","<0.1%","0.17","244.6万","36.8万","中国
","家庭",,,,"0.398 ","0.398 ","周六"
"1118","0.70%","0.3","<0.1%","1369676","普通男女","上映16天","93","<0.1%","0.11","244.6万","36.8万","中国
","剧情","家庭",,"8","0.301 ","0.301 ","周六"
"1118","5.10%","4.6","<0.1%","1455594","洋子的困惑","上映22天","7","<0.1%","0.11","244.6万","36.8万","中国
","剧情","家庭",,,"0.348 ","0.348 ","周六"
"1118","6.30%","6.6","<0.1%","1509825","一出婚礼","上映1天","7","<0.1%","0.09","244.6万","36.8万","中国
","剧情",,,,"0.476 ","0.476 ","周六"
"1118","0.80%","0.7","<0.1%","337182","思念爱","上映8天","35","<0.1%","0.08","244.6万","36.8万","中国","剧情","爱情",,,"0.350 ","0.350 ","周六"
"1118","10.00%","7.5","<0.1%","1504629","朱英国","上映6天","2","<0.1%","0.05","244.6万","36.8万","中国
","剧情","传记",,,"0.412 ","0.412 ","周六"
"1118","2.70%","2.2","<0.1%","1457153","黄鹤楼之盐道迷局","上映30天","6","<0.1%","0.04","244.6万","36.8万","中国
","古装","悬疑",,,"0.435 ","0.435 ","周六"
"1118","3.00%","6","<0.1%","1510511","我向星星许个愿","上映9天","2","<0.1%","0.02","244.6万","36.8万","中国
","剧情","儿童",,,"0.300 ","0.300 ","周六"
"1118","2.50%","1.5","<0.1%","1368974","永安镇故事集","上映72天","4","<0.1%","0.02","244.6万","36.8万","中国
","剧情","喜剧",,,"0.339 ","0.339 ","周六"
"1118","2.10%","0.5","<0.1%","1349961","青春就这么过","上映8天","10","<0.1%","0.02","244.6万","36.8万","中国
","青春","励志",,,"0.468 ","0.468 ","周六"
"1118","1.90%","2","<0.1%","1351512","王牌二哈","上映92天","2","<0.1%","0.01","244.6万","36.8万","中国
","动画","动作","喜剧",,"0.231 ","0.231 ","周六"
"1118","8.30%","3","<0.1%","341244","敢死队4：最终章","上映65天","1","<0.1%","0.01","244.6万","36.8万","美国
","动作","冒险",,"8","0.699 ","0.699 ","周六"
"1119","4.40%","6.4","33.50%","1466204","拯救嫌疑人","上映19天","89607","25.20%","2400.87","178.0万","35.4万","中国
","悬疑","犯罪","剧情","9","0.260 ","0.260 ","周日"
"1119","4.00%","4.9","15.60%","1428129","无价之宝","上映10天","55216","15.50%","1120.25","178.0万","35.4万","中国
","剧情","家庭",,"9","0.346 ","0.346 ","周日"
"1119","3.60%","5.5","14.30%","1284979","饥饿游戏：鸣鸟与蛇之歌","上映3天","49369","13.90%","1025.67","178.0万","35.4万","美国
","动作","科幻","冒险","8","0.351 ","0.351 ","周日"
"1119","4.60%","5.5","4.90%","1244","红猪","上映3天","17861","5.00%","354.79","178.0万","35.4万","日本
","动画","冒险",,"9","0.442 ","0.442 ","周日"
"1119","1.40%","2","3.70%","1291784","惊奇队长2","上映10天","35783","10.10%","266.07","178.0万","35.4万","美国
","动作","冒险",,"6","0.538 ","0.538 ","周日"
"1119","7.80%","7.9","3.40%","1300093","吾爱敦煌","上映3天","5804","1.60%","244.54","178.0万","35.4万","中国
","剧情","传记","历史",,"0.230 ","0.230 ","周日"
"1119","3.50%","3.6","2.10%","1455531","迷你特工队之汉堡大作战","上映9天","13413","3.70%","154.75","178.0万","35.4万","中国
","动画",,,"8","0.190 ","0.190 ","周日"
"1119","3.00%","3.1","1.70%","1351563","河边的错误","上映30天","9512","2.60%","126.49","178.0万","35.4万","中国
","剧情","犯罪",,"8","0.212 ","0.212 ","周日"
"1119","5.10%","5.1","1.50%","1457792","汪汪队立大功大电影2：超能大冒险","上映52天","7052","1.90%","109.99","178.0万","35.4万","美国","动画",,,"9","0.235 ","0.235 ","周日"
"1119","3.70%","3.8","1.20%","1431886","志愿军：雄兵出击","上映53天","5798","1.60%","87.66","178.0万","35.4万","中国
","剧情","历史","战争","10","0.465 ","0.465 ","周日"
"1119","2.60%","2.7","0.90%","1371010","二手杰作","上映24天","6651","1.80%","69.81","178.0万","35.4万","中国
","剧情","喜剧",,"9","0.329 ","0.329 ","周日"
"1119","4.40%","4.3","0.70%","1446243","贝肯熊：火星任务","上映53天","3607","1.00%","55.06","178.0万","35.4万","中国
","喜剧","动画","冒险","9","0.265 ","0.265 ","周日"
"1119","1.70%","1.8","0.70%","1425146","追缉","上映9天","9979","2.80%","54.59","178.0万","35.4万","中国","悬疑","犯罪",,"7","0.250 ","0.250 ","周日"
"1119","2.70%","2.7","0.60%","1298384","坚如磐石","上映53天","3973","1.10%","44.83","178.0万","35.4万","中国
","剧情","犯罪","悬疑","9","0.419 ","0.419 ","周日"
"1119","2.50%","2.4","0.50%","1405256","前任4：英年早婚","上映53天","3645","1.00%","36.6","178.0万","35.4万","中国
","爱情","喜剧",,"9","0.425 ","0.425 ","周日"
"1119","2.80%","2.6","0.30%","1475035","莫斯科行动","上映52天","2280","0.60%","25.21","178.0万","35.4万","中国
","剧情","犯罪","动作","9","0.430 ","0.430 ","周日"
"1119","75.00%","91.8","0.20%","1385972","觅渡","上映84天","61","<0.1%","19.64","178.0万","35.4万","中国
","历史","传记",,,"0.374 ","0.374 ","周日"
"1119","1.40%","1.5","0.20%","1397103","古庙迷杀","上映3天","3653","1.00%","16.47","178.0万","35.4万","中国
","恐怖","惊悚",,,"0.371 ","0.371 ","周日"
"1119","3.50%","3.2","0.10%","1206962","喜马拉雅之灵","上映3天","1182","0.30%","12.47","178.0万","35.4万","中国
","剧情",,,,"0.336 ","0.336 ","周日"
"1119","5.00%","13.3","<0.1%","1398580","小马鞭","上映35天","110","<0.1%","6.17","178.0万","35.4万","中国
","剧情","儿童",,,"0.300 ","0.300 ","周日"
"1119","1.90%","3.8","<0.1%","1310330","千里送鹤","上映4天","500","0.10%","5.76","178.0万","35.4万","中国
","剧情","儿童","家庭",,"0.310 ","0.310 ","周日"
"1119","9.30%","33.1","<0.1%","1199751","失而复得","上映23天","114","<0.1%","4.21","178.0万","35.4万","中国
","喜剧","犯罪","悬疑",,"0.278 ","0.278 ","周日"
"1119","2.60%","2.4","<0.1%","1303089","我是哪吒2之英雄归来","上映52天","399","0.10%","3.2","178.0万","35.4万","中国
","动画","喜剧","奇幻",,"0.349 ","0.349 ","周日"
"1119","1.00%","1.9","<0.1%","1338498","一个和四个","上映24天","279","<0.1%","2.11","178.0万","35.4万","中国
","剧情","悬疑","犯罪","8","0.333 ","0.333 ","周日"
"1119","1.00%","1.3","<0.1%","1413284","不动声色","上映3天","491","0.10%","2.04","178.0万","35.4万","中国
","刑侦",,,,"0.527 ","0.527 ","周日"
"1119","1.50%","1.6","<0.1%","1466176","好像也没那么热血沸腾","上映53天","265","<0.1%","1.73","178.0万","35.4万","中国
","喜剧","剧情",,"9","0.381 ","0.381 ","周日"
"1119","3.20%","3.7","<0.1%","1213095","珍·古道尔的传奇一生","上映34天","95","<0.1%","1.5","178.0万","35.4万","美国
","纪录片","传记",,"9","0.247 ","0.247 ","周日"
"1119","1.10%","1.3","<0.1%","1502343","画魔人","上映24天","275","<0.1%","1.14","178.0万","35.4万","中国
","惊悚","恐怖",,,"0.383 ","0.383 ","周日"
"1119","4.10%","2.7","<0.1%","1424022","白塔之光","上映24天","80","<0.1%","0.92","178.0万","35.4万","中国
","剧情",,,"8","0.325 ","0.325 ","周日"
"1119","65.80%","56.8","<0.1%","1395080","花开那年","上映31天","5","<0.1%","0.91","178.0万","35.4万","中国
","剧情","励志",,,"0.371 ","0.371 ","周日"
"1119","0.30%","6.6","<0.1%","1297875","家园·重返地球之战","上映17天","33","<0.1%","0.85","178.0万","35.4万","中国
","科幻","动作",,,"0.466 ","0.466 ","周日"
"1119","1.20%","1.5","<0.1%","1462687","小美人鱼之大海怪传说","重映52天","163","<0.1%","0.79","178.0万","35.4万","中国
","奇幻","探险","动画",,"0.163 ","0.163 ","周日"
"1119","69.10%","74.3","<0.1%","1399197","樱桃崮下","上映31天","3","<0.1%","0.66","178.0万","35.4万","中国
","家庭",,,,"0.398 ","0.398 ","周日"
"1119","0.40%","0.5","<0.1%","1301084","困兽","上映24天","369","0.10%","0.66","178.0万","35.4万","中国","剧情","犯罪","警匪","7","0.309 ","0.309 ","周日"
"1119","3.20%","3.5","<0.1%","1448001","疯狂大营救","上映52天","55","<0.1%","0.65","178.0万","35.4万","法国
","动画","冒险",,,"0.201 ","0.201 ","周日"
"1119","3.00%","2.8","<0.1%","1502534","看不见的顶峰","上映24天","29","<0.1%","0.44","178.0万","35.4万","中国
","冒险","运动","家庭",,"0.360 ","0.360 ","周日"
"1119","0.80%","0.9","<0.1%","1281466","最好的相遇","上映31天","122","<0.1%","0.43","178.0万","35.4万","中国
","爱情","剧情",,,"0.261 ","0.261 ","周日"
"1119","0.70%","10.6","<0.1%","1455594","洋子的困惑","上映23天","10","<0.1%","0.32","178.0万","35.4万","中国
","剧情","家庭",,,"0.348 ","0.348 ","周日"
"1119","0.40%","0.4","<0.1%","344160","我爸没说的那件事","上映17天","203","<0.1%","0.3","178.0万","35.4万","中国","剧情",,,"9","0.376 ","0.376 ","周日"
"1119","1.70%","1.5","<0.1%","1394753","功夫王之萌虎上山","上映52天","56","<0.1%","0.26","178.0万","35.4万","中国
","动画","冒险","喜剧",,"0.274 ","0.274 ","周日"
"1119","1.40%","1.5","<0.1%","1491079","替身纸人","上映38天","50","<0.1%","0.24","178.0万","35.4万","中国
","恐怖","惊悚",,,"0.378 ","0.378 ","周日"
"1119","18.00%","9.7","<0.1%","1349961","青春就这么过","上映9天","10","<0.1%","0.24","178.0万","35.4万","中国
","青春","励志",,,"0.468 ","0.468 ","周日"
"1119","1.10%","2","<0.1%","1427875","故园飘梦","上映28天","23","<0.1%","0.13","178.0万","35.4万","中国
","剧情",,,,"0.447 ","0.447 ","周日"
"1119","10.00%","11","<0.1%","1504629","朱英国","上映7天","2","<0.1%","0.09","178.0万","35.4万","中国
","剧情","传记",,,"0.412 ","0.412 ","周日"
"1119","0.40%","0.2","<0.1%","1369676","普通男女","上映17天","73","<0.1%","0.07","178.0万","35.4万","中国
","剧情","家庭",,"8","0.301 ","0.301 ","周日"
"1119","0.60%","0.5","<0.1%","337182","思念爱","上映9天","25","<0.1%","0.03","178.0万","35.4万","中国","剧情","爱情",,,"0.350 ","0.350 ","周日"
"1119","8.60%","5","<0.1%","1211219","禁锢","上映101天","2","<0.1%","0.03","178.0万","35.4万",,,,,,,,"周日"
"1119","0.90%","0.9","<0.1%","1457153","黄鹤楼之盐道迷局","上映31天","7","<0.1%","0.01","178.0万","35.4万","中国
","古装","悬疑",,,"0.435 ","0.435 ","周日"
"1119","0.30%","0.4","<0.1%","1226430","心愿房间","上映20天","9","<0.1%","0.01","178.0万","35.4万","法国
","剧情","奇幻","悬疑",,"0.318 ","0.318 ","周日"
"1119","2.80%","1.5","<0.1%","1368974","永安镇故事集","上映73天","2","<0.1%","0.01","178.0万","35.4万","中国
","剧情","喜剧",,,"0.339 ","0.339 ","周日"
