"日期","上座率","场均人次","票房占比","电影ID","电影名字","已上映天数","排片场次","排片占比","当日票房","当日总出票","当日总场次","出品国家","电影类别1","电影类别2","电影类别3","电影评分","男性占比","女性占比","节假日"
"523","0.9%","0.6","<0.1%","1519724","重山之外","上映34天","5","<0.1%","0.0","71.5万","36.7万","中国
","家庭","亲情","剧情",,"0.420 ","0.420 ",
"523","2.1%","2.0","<0.1%","1497948","戏杀","上映83天","1","<0.1%","0.0","71.5万","36.7万","中国
","悬疑","喜剧","剧情","8","0.343 ","0.343 ",
"523","0.4%","0.4","<0.1%","1299863","八十九分之一的凶手","上映28天","5","<0.1%","0.0","71.5万","36.7万",,,,,,,,
"523","1.2%","0.0","<0.1%","1379047","有你真好！","上映42天","3","<0.1%","0.0","71.5万","36.7万","中国
","剧情",,,,"0.373 ","0.373 ",
"524","2.4%","3.2","19.4%","1446323","末路狂花钱","上映24天","65331","17.0%","835.75","106.4万","38.4万","中国
","喜剧","剧情",,"9","0.330 ","0.330 ",
"524","2.6%","3.6","17.3%","78645","九龙城寨之围城","上映24天","50823","13.2%","746.1","106.4万","38.4万","中国","动作","犯罪",,"9","0.555 ","0.555 ",
"524","2.6%","3.4","12.4%","1259816","三叉戟","上映1天","38946","10.1%","537.09","106.4万","38.4万",,,,,,,,
"524","1.6%","2.6","7.8%","1309779","猩球崛起：新世界","上映15天","30889","8.0%","337.52","106.4万","38.4万","美国
","动作","科幻",,"8","0.498 ","0.498 ",
"524","1.4%","1.7","6.7%","1334237","彷徨之刃","上映8天","41366","10.7%","292.03","106.4万","38.4万","中国
","犯罪","剧情",,"8","0.351 ","0.351 ",
"524","1.8%","2.0","4.3%","1491249","错过你的那些年","上映6天","25465","6.6%","187.87","106.4万","38.4万","中国","剧情","爱情",,"8","0.347 ","0.347 ",
"524","2.6%","3.4","4.1%","1499685","谈判专家","点映","13028","3.3%","178.33","106.4万","38.4万",,,,,,,,
"524","1.8%","1.9","3.0%","1413549","维和防暴队","上映24天","16841","4.3%","130.32","106.4万","38.4万","中国
","动作","剧情",,"9","0.221 ","0.221 ",
"524","1.9%","2.0","2.2%","1322239","盟军敢死队","上映1天","12125","3.1%","98.09","106.4万","38.4万",,,,,,,,
"524","2.1%","2.2","2.2%","1478828","你是我的英雄","上映5天","8773","2.2%","96.86","106.4万","38.4万","中国
","剧情",,,,"0.427 ","0.427 ",
"524","4.8%","4.6","1.7%","1495758","猪猪侠大电影·星际行动","上映24天","3929","1.0%","77.3","106.4万","38.4万","中国
","动画","冒险","喜剧","9","0.275 ","0.275 ",
"524","73.5%","73.7","1.4%","1511969","周立波回清溪","上映10天","228","<0.1%","63.71","106.4万","38.4万","中国
","剧情","传记","历史",,"0.434 ","0.434 ",
"524","1.7%","1.7","1.4%","1488646","间谍过家家 代号：白","上映25天","9319","2.4%","61.65","106.4万","38.4万","日本
","动画","喜剧","剧情","9","0.373 ","0.373 ",
"524","51.5%","72.2","1.3%","1522256","我要当老师","上映37天","196","<0.1%","60.07","106.4万","38.4万","中国
","剧情","青春","喜剧",,"0.343 ","0.343 ",
"524","2.2%","2.3","1.3%","225980","哈尔的移动城堡","上映25天","6397","1.6%","58.25","106.4万","38.4万","日本
","爱情","奇幻","动画","10","0.302 ","0.302 ",
"524","2.3%","2.3","1.3%","1461557","今夜，就算这份爱恋从世界上消失","上映7天","6449","1.6%","56.01","106.4万","38.4万","日本
","剧情","爱情",,"9","0.293 ","0.293 ",
"524","16.1%","101.1","1.0%","1489930","阿莫阿依","上映70天","75","<0.1%","43.35","106.4万","38.4万","中国
","剧情",,,,"0.307 ","0.307 ",
"524","1.0%","1.0","0.9%","1464381","再会长江","上映1天","10827","2.8%","39.08","106.4万","38.4万","中国
","纪录片",,,"10","0.615 ","0.615 ",
"524","0.8%","0.8","0.8%","1405602","朝云暮雨","上映8天","11810","3.0%","37.96","106.4万","38.4万","中国
","剧情","家庭","犯罪",,"0.354 ","0.354 ",
"524","48.4%","40.6","0.8%","1437173","绝地重生","上映72天","234","<0.1%","37.61","106.4万","38.4万","中国
","历史","战争",,,"0.486 ","0.486 ",
"524","1.8%","1.8","0.7%","1491810","发小儿万岁","上映1天","4642","1.2%","31.25","106.4万","38.4万",,,,,,,,
"524","1.9%","1.9","0.6%","1370436","母亲的直觉","上映1天","3869","1.0%","30.01","106.4万","38.4万",,,,,,,,
"524","1.3%","1.8","0.6%","1374577","特技狂人","上映8天","3079","0.8%","26.87","106.4万","38.4万","美国
","动作","喜剧",,"9","0.476 ","0.476 ",
"524","31.1%","28.9","0.4%","1446306","最后的，最初的","上映4天","172","<0.1%","17.53","106.4万","38.4万","中国
","纪录片",,,,"0.267 ","0.267 ",
"524","1.8%","1.7","0.2%","1518388","替身纸人2","上映7天","2285","0.5%","12.24","106.4万","38.4万","中国
","恐怖","惊悚","悬疑",,"0.393 ","0.393 ",
"524","1.2%","1.4","0.2%","1470629","哥斯拉大战金刚2：帝国崛起","上映57天","1898","0.4%","10.17","106.4万","38.4万","美国
","动作","冒险","科幻","9","0.586 ","0.586 ",
"524","1.7%","1.6","0.1%","1198578","你想活出怎样的人生","上映52天","1003","0.2%","6.34","106.4万","38.4万","日本
","剧情","奇幻","动画","9","0.364 ","0.364 ",
"524","14.1%","19.0","0.1%","1419044","屋顶足球","上映35天","104","<0.1%","5.74","106.4万","38.4万","中国
","剧情","励志","运动",,"0.432 ","0.432 ",
"524","12.0%","22.7","0.1%","1356011","再见土拨鼠","上映36天","77","<0.1%","5.39","106.4万","38.4万","中国
","剧情","儿童",,,"0.222 ","0.222 ",
"524","1.3%","1.6","0.1%","475180","功夫熊猫4","上映64天","873","0.2%","5.36","106.4万","38.4万","美国
","动画","动作","冒险","9","0.416 ","0.416 ",
"524","17.5%","14.9","<0.1%","1525122","康熙与路易十四","上映2天","84","<0.1%","4.0","106.4万","38.4万",,,,,,,,
"524","1.2%","1.0","<0.1%","1489942","穿过月亮的旅行","上映24天","1039","0.2%","3.7","106.4万","38.4万","中国
","爱情","剧情",,"8","0.271 ","0.271 ",
"524","0.1%","0.6","<0.1%","1461250","六号银像","上映1天","1644","0.4%","3.56","106.4万","38.4万",,,,,,,,
"524","0.7%","0.7","<0.1%","1466394","四月女友","上映7天","1232","0.3%","3.35","106.4万","38.4万","日本
","爱情","剧情",,"9","0.398 ","0.398 ",
"524","54.2%","54.8","<0.1%","1435017","李夏·在路上","上映85天","21","<0.1%","3.06","106.4万","38.4万","中国
","剧情",,,,"0.444 ","0.444 ",
"524","5.6%","4.6","<0.1%","1431973","朱同在三年级丢失了超能力","点映","121","<0.1%","2.68","106.4万","38.4万","中国
","喜剧","奇幻",,,"0.247 ","0.247 ",
"524","23.2%","21.9","<0.1%","1282839","冰下的鱼","上映2天","33","<0.1%","2.56","106.4万","38.4万","中国
","剧情","家庭",,,"0.313 ","0.313 ",
"524","43.8%","48.0","<0.1%","1522020","幸福慢车","上映46天","10","<0.1%","1.89","106.4万","38.4万","中国
","剧情",,,,"0.542 ","0.542 ",
"524","50.1%","51.4","<0.1%","1427883","因你而动","上映78天","14","<0.1%","1.8","106.4万","38.4万","中国
","青春","爱情","舞台艺术",,"0.448 ","0.448 ",
"524","0.1%","0.2","<0.1%","1490986","你就在我身边","上映8天","2733","0.7%","1.75","106.4万","38.4万","中国
","剧情","爱情",,,"0.361 ","0.361 ",
"524","1.7%","2.3","<0.1%","1441786","沙丘2","上映78天","60","<0.1%","1.12","106.4万","38.4万","美国","科幻","动作","冒险","9","0.471 ","0.471 ",
"524","3.0%","6.6","<0.1%","1413629","泪光中的妈妈","上映14天","78","<0.1%","1.05","106.4万","38.4万","中国
","剧情",,,,"0.132 ","0.132 ",
"524","0.1%","0.1","<0.1%","1291017","舞动奇迹","上映1天","1917","0.4%","0.89","106.4万","38.4万",,,,,,,,
"524","9.6%","20.8","<0.1%","1521582","我，就是风!","点映","12","<0.1%","0.81","106.4万","38.4万","中国
","励志","成长",,,"0.498 ","0.498 ",
"524","3.4%","45.0","<0.1%","1419063","村里那些事","上映36天","5","<0.1%","0.66","106.4万","38.4万","中国
","农村","励志",,,,,
"524","1.3%","1.4","<0.1%","1310520","年少日记","上映36天","102","<0.1%","0.63","106.4万","38.4万","中国
","剧情",,,"9","0.246 ","0.246 ",
"524","0.0%","1.8","<0.1%","1434565","末路迷途","上映10天","100","<0.1%","0.61","106.4万","38.4万","中国
","悬疑",,,,"0.327 ","0.327 ",
"524","56.6%","32.7","<0.1%","1398070","我不是天才","上映14天","7","<0.1%","0.46","106.4万","38.4万","中国
","剧情","儿童","运动",,,,
"524","45.7%","34.3","<0.1%","1526140","父亲在远方","上映5天","3","<0.1%","0.41","106.4万","38.4万",,,,,,,,
"524","2.2%","8.4","<0.1%","1374909","乘船而去","上映43天","12","<0.1%","0.4","106.4万","38.4万","中国
","剧情","家庭",,"9","0.342 ","0.342 ",
"524","1.6%","1.3","<0.1%","1448919","坠落的审判","上映57天","63","<0.1%","0.35","106.4万","38.4万","法国
","剧情","家庭",,"9","0.250 ","0.250 ",
"524","0.9%","0.8","<0.1%","1461216","红色冲浪板","上映8天","100","<0.1%","0.33","106.4万","38.4万","中国
","剧情",,,,"0.459 ","0.459 ",
"524","2.5%","1.7","<0.1%","1462637","雪豹","上映52天","48","<0.1%","0.31","106.4万","38.4万","中国
","剧情",,,"9","0.407 ","0.407 ",
"524","2.5%","3.9","<0.1%","1339006","妈妈和七天的时间","上映17天","24","<0.1%","0.22","106.4万","38.4万","中国
","剧情",,,,"0.255 ","0.255 ",
"524","2.1%","2.0","<0.1%","1446251","午夜怪谈","上映51天","28","<0.1%","0.19","106.4万","38.4万","中国
","惊悚","恐怖",,,"0.390 ","0.390 ",
"524","1.0%","1.1","<0.1%","1250661","消失的木偶","上映36天","50","<0.1%","0.17","106.4万","38.4万","中国
","恐怖","惊悚",,,"0.351 ","0.351 ",
"524","1.7%","1.6","<0.1%","1395223","获奖","上映1天","36","<0.1%","0.15","106.4万","38.4万",,,,,,,,
"524","1.0%","0.7","<0.1%","1487151","我们一起摇太阳","上映56天","56","<0.1%","0.14","106.4万","38.4万","中国
","剧情","爱情","家庭","10","0.361 ","0.361 ",
"524","9.4%","33.0","<0.1%","1516739","北极荒原","展映","1","<0.1%","0.14","106.4万","38.4万","奥地利
","纪录片",,,,"0.318 ","0.318 ",
"524","51.1%","40.0","<0.1%","1525094","长风万里","上映30天","1","<0.1%","0.12","106.4万","38.4万","中国
","剧情",,,,"0.434 ","0.434 ",
"524","0.8%","0.7","<0.1%","1488960","周处除三害","上映85天","39","<0.1%","0.11","106.4万","38.4万","中国
","动作","犯罪","悬疑","9","0.426 ","0.426 ",
"524","0.0%","0.9","<0.1%","1434993","云雾女孩","上映8天","60","<0.1%","0.1","106.4万","38.4万","中国
","剧情",,,,"0.282 ","0.282 ",
"524","0.3%","0.2","<0.1%","1489410","没有一顿火锅解决不了的事","上映24天","82","<0.1%","0.07","106.4万","38.4万","中国
","剧情","悬疑","喜剧","9","0.249 ","0.249 ",
"524","0.4%","0.4","<0.1%","1521657","老俞的武术人生","上映8天","51","<0.1%","0.07","106.4万","38.4万",,,,,,,,
"524","0.6%","0.6","<0.1%","1370725","草木人间","上映52天","21","<0.1%","0.04","106.4万","38.4万","中国
","剧情","犯罪",,"7","0.190 ","0.190 ",
"524","2.9%","10.0","<0.1%","1221853","探寻外太空生命","展映","1","<0.1%","0.04","106.4万","38.4万","美国
","纪录片","短片",,,,,
"524","0.7%","1.0","<0.1%","1490406","金的音像店","上映36天","8","<0.1%","0.04","106.4万","38.4万","美国
","纪录片",,,"9","0.301 ","0.301 ",
"524","3.4%","2.6","<0.1%","1355225","睿王与庄妃","上映8天","5","<0.1%","0.04","106.4万","38.4万","中国
","爱情","传记","历史",,"0.344 ","0.344 ",
"524","0.6%","0.6","<0.1%","1483129","白日之下","上映43天","11","<0.1%","0.02","106.4万","38.4万","中国
","剧情","犯罪",,"8","0.235 ","0.235 ",
"524","2.1%","2.3","<0.1%","1515588","古堡守灵人","上映71天","3","<0.1%","0.01","106.4万","38.4万","中国
","惊悚","恐怖",,,"0.371 ","0.371 ",
"524","0.1%","0.1","<0.1%","1491251","一路向南","上映8天","27","<0.1%","0.01","106.4万","38.4万","中国
","喜剧","公路",,,"0.352 ","0.352 ",
"524","0.2%","0.2","<0.1%","1487901","冰雪女王5：融冰之战","上映51天","19","<0.1%","0.01","106.4万","38.4万","俄罗斯
","动画","冒险","奇幻",,"0.233 ","0.233 ",
"524","0.1%","0.1","<0.1%","1491083","大“反”派","上映51天","17","<0.1%","0.0","106.4万","38.4万","中国
","喜剧","剧情",,"7","0.472 ","0.472 ",
"524","2.8%","1.0","<0.1%","1504186","中国车手周冠宇","上映36天","1","<0.1%","0.0","106.4万","38.4万","中国
","纪录片","运动","励志",,"0.667 ","0.667 ",
"524","1.9%","0.0","<0.1%","1376751","扫黑·决不放弃","点映","10","<0.1%","0.0","106.4万","38.4万",,,,,,,,
"525","5.6%","7.5","20.3%","1446323","末路狂花钱","上映25天","58369","12.8%","1757.83","213.4万","45.6万","中国
","喜剧","剧情",,"9","0.330 ","0.330 ","周六"
"525","5.8%","7.9","16.6%","78645","九龙城寨之围城","上映25天","43766","9.6%","1435.36","213.4万","45.6万","中国","动作","犯罪",,"9","0.555 ","0.555 ","周六"
"525","4.8%","8.1","10.1%","1309779","猩球崛起：新世界","上映16天","25631","5.6%","881.22","213.4万","45.6万","美国
","动作","科幻",,"8","0.498 ","0.498 ","周六"
"525","1.6%","2.1","10.0%","1259816","三叉戟","上映2天","103251","22.6%","871.08","213.4万","45.6万",,,,,,,,"周六"
"525","4.0%","4.5","5.7%","1334237","彷徨之刃","上映9天","26968","5.9%","498.34","213.4万","45.6万","中国
","犯罪","剧情",,"8","0.351 ","0.351 ","周六"
"525","4.7%","6.3","5.7%","1499685","谈判专家","点映","19621","4.3%","495.99","213.4万","45.6万",,,,,,,,"周六"
"525","5.9%","6.0","3.7%","1491249","错过你的那些年","上映7天","14086","3.0%","320.3","213.4万","45.6万","中国","剧情","爱情",,"8","0.347 ","0.347 ","周六"
"525","2.5%","2.6","3.2%","1431973","朱同在三年级丢失了超能力","上映1天","29399","6.4%","282.26","213.4万","45.6万","中国
","喜剧","奇幻",,,"0.247 ","0.247 ","周六"
"525","6.0%","5.9","2.7%","1495758","猪猪侠大电影·星际行动","上映25天","10680","2.3%","239.81","213.4万","45.6万","中国
","动画","冒险","喜剧","9","0.275 ","0.275 ","周六"
"525","6.3%","6.4","2.6%","1488646","间谍过家家 代号：白","上映26天","9342","2.0%","228.53","213.4万","45.6万","日本
","动画","喜剧","剧情","9","0.373 ","0.373 ","周六"
"525","7.6%","8.0","2.2%","225980","哈尔的移动城堡","上映26天","5948","1.3%","190.38","213.4万","45.6万","日本
","爱情","奇幻","动画","10","0.302 ","0.302 ","周六"
"525","4.6%","4.5","2.0%","1413549","维和防暴队","上映25天","9596","2.1%","177.47","213.4万","45.6万","中国
","动作","剧情",,"9","0.221 ","0.221 ","周六"
"525","1.6%","1.8","1.9%","1322239","盟军敢死队","上映2天","23595","5.1%","169.16","213.4万","45.6万",,,,,,,,"周六"
"525","7.7%","7.7","0.9%","1461557","今夜，就算这份爱恋从世界上消失","上映8天","3025","0.6%","86.06","213.4万","45.6万","日本
","剧情","爱情",,"9","0.293 ","0.293 ","周六"
"525","13.1%","14.5","0.9%","1385822","我才不要和你做朋友呢","点映","1396","0.3%","82.48","213.4万","45.6万",,,,,,,,"周六"
"525","2.3%","2.5","0.9%","1478828","你是我的英雄","上映6天","6908","1.5%","81.21","213.4万","45.6万","中国
","剧情",,,,"0.427 ","0.427 ","周六"
"525","2.2%","2.3","0.8%","1370436","母亲的直觉","上映2天","7251","1.5%","71.42","213.4万","45.6万",,,,,,,,"周六"
"525","1.3%","1.2","0.7%","1491810","发小儿万岁","上映2天","15202","3.3%","67.61","213.4万","45.6万",,,,,,,,"周六"
"525","6.1%","5.9","0.7%","475180","功夫熊猫4","上映65天","2810","0.6%","64.54","213.4万","45.6万","美国
","动画","动作","冒险","9","0.416 ","0.416 ","周六"
"525","3.4%","4.5","0.7%","1376751","扫黑·决不放弃","点映","3651","0.8%","63.84","213.4万","45.6万",,,,,,,,"周六"
"525","73.0%","85.0","0.5%","1511969","周立波回清溪","上映11天","142","<0.1%","43.59","213.4万","45.6万","中国
","剧情","传记","历史",,"0.434 ","0.434 ","周六"
"525","4.7%","5.2","0.4%","1470629","哥斯拉大战金刚2：帝国崛起","上映58天","2006","0.4%","40.94","213.4万","45.6万","美国
","动作","冒险","科幻","9","0.586 ","0.586 ","周六"
"525","59.0%","67.1","0.4%","1522256","我要当老师","上映38天","140","<0.1%","39.79","213.4万","45.6万","中国
","剧情","青春","喜剧",,"0.343 ","0.343 ","周六"
"525","3.8%","5.9","0.4%","1374577","特技狂人","上映9天","1232","0.2%","38.88","213.4万","45.6万","美国
","动作","喜剧",,"9","0.476 ","0.476 ","周六"
"525","2.1%","1.8","0.3%","1405602","朝云暮雨","上映9天","4463","0.9%","32.9","213.4万","45.6万","中国
","剧情","家庭","犯罪",,"0.354 ","0.354 ","周六"
"525","4.5%","112.8","0.2%","1489930","阿莫阿依","上映71天","37","<0.1%","25.02","213.4万","45.6万","中国
","剧情",,,,"0.307 ","0.307 ","周六"
"525","3.4%","3.6","0.2%","1464381","再会长江","上映2天","1648","0.3%","22.62","213.4万","45.6万","中国
","纪录片",,,"10","0.615 ","0.615 ","周六"
"525","5.9%","5.5","0.1%","1198578","你想活出怎样的人生","上映53天","796","0.1%","17.18","213.4万","45.6万","日本
","剧情","奇幻","动画","9","0.364 ","0.364 ","周六"
"525","3.2%","3.0","0.1%","1518388","替身纸人2","上映8天","1660","0.3%","15.63","213.4万","45.6万","中国
","恐怖","惊悚","悬疑",,"0.393 ","0.393 ","周六"
"525","27.0%","40.3","<0.1%","1437173","绝地重生","上映73天","44","<0.1%","7.69","213.4万","45.6万","中国
","历史","战争",,,"0.486 ","0.486 ","周六"
"525","37.1%","35.7","<0.1%","1446306","最后的，最初的","上映5天","59","<0.1%","7.23","213.4万","45.6万","中国
","纪录片",,,,"0.267 ","0.267 ","周六"
"525","61.4%","81.3","<0.1%","1427883","因你而动","上映79天","22","<0.1%","4.47","213.4万","45.6万","中国
","青春","爱情","舞台艺术",,"0.448 ","0.448 ","周六"
"525","95.5%","149.9","<0.1%","1418942","走走停停","点映","7","<0.1%","4.3","213.4万","45.6万",,,,,,,,"周六"
"525","3.6%","2.9","<0.1%","1466394","四月女友","上映8天","330","<0.1%","4.22","213.4万","45.6万","日本
","爱情","剧情",,"9","0.398 ","0.398 ","周六"
"525","2.7%","1.8","<0.1%","1489942","穿过月亮的旅行","上映25天","515","0.1%","3.48","213.4万","45.6万","中国
","爱情","剧情",,"8","0.271 ","0.271 ","周六"
"525","20.7%","16.5","<0.1%","1525122","康熙与路易十四","上映3天","61","<0.1%","3.27","213.4万","45.6万",,,,,,,,"周六"
"525","6.5%","7.8","<0.1%","1441786","沙丘2","上映79天","51","<0.1%","3.22","213.4万","45.6万","美国","科幻","动作","冒险","9","0.471 ","0.471 ","周六"
"525","46.9%","109.4","<0.1%","1515993","潜艇总动员：寻龙","点映","5","<0.1%","2.37","213.4万","45.6万",,,,,,,,"周六"
"525","11.3%","21.7","<0.1%","1356011","再见土拨鼠","上映37天","31","<0.1%","2.18","213.4万","45.6万","中国
","剧情","儿童",,,"0.222 ","0.222 ","周六"
"525","4.3%","8.2","<0.1%","1413629","泪光中的妈妈","上映15天","99","<0.1%","1.87","213.4万","45.6万","中国
","剧情",,,,"0.132 ","0.132 ","周六"
"525","13.2%","18.1","<0.1%","1419044","屋顶足球","上映36天","33","<0.1%","1.77","213.4万","45.6万","中国
","剧情","励志","运动",,"0.432 ","0.432 ","周六"
"525","15.1%","12.0","<0.1%","1282839","冰下的鱼","上映3天","34","<0.1%","1.67","213.4万","45.6万","中国
","剧情","家庭",,,"0.313 ","0.313 ","周六"
"525","0.6%","0.5","<0.1%","1490986","你就在我身边","上映9天","801","0.1%","1.57","213.4万","45.6万","中国
","剧情","爱情",,,"0.361 ","0.361 ","周六"
"525","91.1%","292.0","<0.1%","1516739","北极荒原","展映","1","<0.1%","1.25","213.4万","45.6万","奥地利
","纪录片",,,,"0.318 ","0.318 ","周六"
"525","7.9%","6.2","<0.1%","1462637","雪豹","上映53天","39","<0.1%","1.14","213.4万","45.6万","中国
","剧情",,,"9","0.407 ","0.407 ","周六"
"525","36.3%","37.7","<0.1%","1398070","我不是天才","上映15天","12","<0.1%","0.93","213.4万","45.6万","中国
","剧情","儿童","运动",,,,"周六"
"525","8.0%","5.4","<0.1%","1448919","坠落的审判","上映58天","40","<0.1%","0.93","213.4万","45.6万","法国
","剧情","家庭",,"9","0.250 ","0.250 ","周六"
"525","4.6%","4.3","<0.1%","1310520","年少日记","上映37天","51","<0.1%","0.86","213.4万","45.6万","中国
","剧情",,,"9","0.246 ","0.246 ","周六"
"525","32.3%","47.3","<0.1%","1427961","寻找消失的恋人","上映65天","3","<0.1%","0.6","213.4万","45.6万","中国
","爱情","悬疑","剧情",,"0.409 ","0.409 ","周六"
"525","0.2%","0.2","<0.1%","1291017","舞动奇迹","上映2天","1017","0.2%","0.57","213.4万","45.6万",,,,,,,,"周六"
"525","37.9%","128.0","<0.1%","1221853","探寻外太空生命","展映","1","<0.1%","0.55","213.4万","45.6万","美国
","纪录片","短片",,,,,"周六"
"525","0.0%","0.1","<0.1%","1461250","六号银像","上映2天","1458","0.3%","0.54","213.4万","45.6万",,,,,,,,"周六"
"525","5.8%","8.1","<0.1%","1491816","唤醒者","点映","15","<0.1%","0.42","213.4万","45.6万",,,,,,,,"周六"
"525","3.5%","2.4","<0.1%","1487151","我们一起摇太阳","上映57天","30","<0.1%","0.3","213.4万","45.6万","中国
","剧情","爱情","家庭","10","0.361 ","0.361 ","周六"
"525","1.0%","1.2","<0.1%","1487901","冰雪女王5：融冰之战","上映52天","69","<0.1%","0.28","213.4万","45.6万","俄罗斯
","动画","冒险","奇幻",,"0.233 ","0.233 ","周六"
"525","2.2%","2.2","<0.1%","1250661","消失的木偶","上映37天","39","<0.1%","0.27","213.4万","45.6万","中国
","恐怖","惊悚",,,"0.351 ","0.351 ","周六"
"525","5.8%","3.3","<0.1%","1488960","周处除三害","上映86天","16","<0.1%","0.23","213.4万","45.6万","中国
","动作","犯罪","悬疑","9","0.426 ","0.426 ","周六"
"525","3.5%","9.3","<0.1%","1521582","我，就是风!","点映","7","<0.1%","0.22","213.4万","45.6万","中国
","励志","成长",,,"0.498 ","0.498 ","周六"
"525","1.5%","2.0","<0.1%","1461197","带彩球的帐篷","上映1天","26","<0.1%","0.21","213.4万","45.6万","中国
","剧情","爱情",,,"0.429 ","0.429 ","周六"
"525","2.7%","2.3","<0.1%","1446251","午夜怪谈","上映52天","24","<0.1%","0.2","213.4万","45.6万","中国
","惊悚","恐怖",,,"0.390 ","0.390 ","周六"
"525","6.0%","5.9","<0.1%","1491251","一路向南","上映9天","11","<0.1%","0.19","213.4万","45.6万","中国
","喜剧","公路",,,"0.352 ","0.352 ","周六"
"525","2.1%","1.4","<0.1%","1461216","红色冲浪板","上映9天","31","<0.1%","0.17","213.4万","45.6万","中国
","剧情",,,,"0.459 ","0.459 ","周六"
"525","3.1%","2.8","<0.1%","1370725","草木人间","上映53天","14","<0.1%","0.13","213.4万","45.6万","中国
","剧情","犯罪",,"7","0.190 ","0.190 ","周六"
"525","7.3%","8.0","<0.1%","1490406","金的音像店","上映37天","2","<0.1%","0.08","213.4万","45.6万","美国
","纪录片",,,"9","0.301 ","0.301 ","周六"
"525","0.6%","0.4","<0.1%","1489410","没有一顿火锅解决不了的事","上映25天","41","<0.1%","0.06","213.4万","45.6万","中国
","剧情","悬疑","喜剧","9","0.249 ","0.249 ","周六"
"525","4.3%","2.8","<0.1%","1374909","乘船而去","上映44天","5","<0.1%","0.06","213.4万","45.6万","中国
","剧情","家庭",,"9","0.342 ","0.342 ","周六"
"525","2.6%","2.4","<0.1%","1483129","白日之下","上映44天","5","<0.1%","0.05","213.4万","45.6万","中国
","剧情","犯罪",,"8","0.235 ","0.235 ","周六"
"525","8.3%","8.0","<0.1%","1355225","睿王与庄妃","上映9天","2","<0.1%","0.04","213.4万","45.6万","中国
","爱情","传记","历史",,"0.344 ","0.344 ","周六"
"525","6.0%","1.8","<0.1%","1339006","妈妈和七天的时间","上映18天","6","<0.1%","0.04","213.4万","45.6万","中国
","剧情",,,,"0.255 ","0.255 ","周六"
"525","5.0%","13.0","<0.1%","1500656","红城往事","上映1天","1","<0.1%","0.04","213.4万","45.6万",,,,,,,,"周六"
"525","0.1%","0.1","<0.1%","1434993","云雾女孩","上映9天","80","<0.1%","0.04","213.4万","45.6万","中国
","剧情",,,,"0.282 ","0.282 ","周六"
"525","0.4%","0.4","<0.1%","1395223","获奖","上映2天","34","<0.1%","0.03","213.4万","45.6万",,,,,,,,"周六"
"525","7.1%","8.0","<0.1%","1521657","老俞的武术人生","上映9天","1","<0.1%","0.03","213.4万","45.6万",,,,,,,,"周六"
"525","4.7%","3.7","<0.1%","1515588","古堡守灵人","上映72天","3","<0.1%","0.02","213.4万","45.6万","中国
","惊悚","恐怖",,,"0.371 ","0.371 ","周六"
"525","1.5%","2.0","<0.1%","1435032","碧血黎明","上映15天","1","<0.1%","0.0","213.4万","45.6万","中国
","剧情",,,,"0.411 ","0.411 ","周六"
"525","0.5%","1.0","<0.1%","1299863","八十九分之一的凶手","上映30天","2","<0.1%","0.0","213.4万","45.6万",,,,,,,,"周六"
"525","0.2%","0.3","<0.1%","1491083","大“反”派","上映52天","4","<0.1%","0.0","213.4万","45.6万","中国
","喜剧","剧情",,"7","0.472 ","0.472 ","周六"
"526","4.2%","5.6","20.9%","1446323","末路狂花钱","上映26天","68614","16.1%","1561.43","183.2万","42.4万","中国
","喜剧","剧情",,"9","0.330 ","0.330 ","周日"
"526","4.4%","6.0","17.4%","78645","九龙城寨之围城","上映26天","52014","12.2%","1304.23","183.2万","42.4万","中国","动作","犯罪",,"9","0.555 ","0.555 ","周日"
"526","3.6%","5.9","10.1%","1309779","猩球崛起：新世界","上映17天","31012","7.3%","759.59","183.2万","42.4万","美国
","动作","科幻",,"8","0.498 ","0.498 ","周日"
"526","3.5%","3.9","6.7%","1334237","彷徨之刃","上映10天","31510","7.4%","505.49","183.2万","42.4万","中国
","犯罪","剧情",,"8","0.351 ","0.351 ","周日"
"526","1.5%","1.9","6.5%","1259816","三叉戟","上映3天","62527","14.7%","492.24","183.2万","42.4万",,,,,,,,"周日"
"526","4.1%","5.5","6.2%","1499685","谈判专家","点映","20629","4.8%","467.02","183.2万","42.4万",,,,,,,,"周日"
"526","5.5%","5.5","3.5%","1495758","猪猪侠大电影·星际行动","上映26天","12969","3.0%","263.87","183.2万","42.4万","中国
","动画","冒险","喜剧","9","0.275 ","0.275 ","周日"
"526","3.0%","3.1","2.8%","1491249","错过你的那些年","上映8天","18120","4.2%","213.74","183.2万","42.4万","中国","剧情","爱情",,"8","0.347 ","0.347 ","周日"
"526","4.2%","4.4","2.8%","1488646","间谍过家家 代号：白","上映27天","12461","2.9%","211.61","183.2万","42.4万","日本
","动画","喜剧","剧情","9","0.373 ","0.373 ","周日"
"526","3.1%","3.1","2.8%","1431973","朱同在三年级丢失了超能力","上映2天","18252","4.3%","211.21","183.2万","42.4万","中国
","喜剧","奇幻",,,"0.247 ","0.247 ","周日"
"526","5.5%","5.7","2.5%","225980","哈尔的移动城堡","上映27天","8277","1.9%","187.61","183.2万","42.4万","日本
","爱情","奇幻","动画","10","0.302 ","0.302 ","周日"
